,iid,date,score,type,bid,timestamp,year
13616,74374_20170629,06/29/2017 12:00:00 AM,76,Routine - Unscheduled,74374,2017-06-29,2017
13617,74374_20170713,07/13/2017 12:00:00 AM,-1,Reinspection/Followup,74374,2017-07-13,2017
13618,74374_20170721,07/21/2017 12:00:00 AM,-1,Reinspection/Followup,74374,2017-07-21,2017
13619,74374_20180411,04/11/2018 12:00:00 AM,85,Routine - Unscheduled,74374,2018-04-11,2018
13620,74374_20180420,04/20/2018 12:00:00 AM,-1,Reinspection/Followup,74374,2018-04-20,2018
13621,74374_20190415,04/15/2019 12:00:00 AM,77,Routine - Unscheduled,74374,2019-04-15,2019
13622,74374_20190521,05/21/2019 12:00:00 AM,-1,Reinspection/Followup,74374,2019-05-21,2019
13727,74759_20180306,03/06/2018 12:00:00 AM,91,Routine - Unscheduled,74759,2018-03-06,2018
13728,74759_20180309,03/09/2018 12:00:00 AM,-1,Reinspection/Followup,74759,2018-03-09,2018
13729,74759_20190422,04/22/2019 12:00:00 AM,94,Routine - Unscheduled,74759,2019-04-22,2019
13765,74829_20161228,12/28/2016 12:00:00 AM,-1,Reinspection/Followup,74829,2016-12-28,2016
13766,74829_20170802,08/02/2017 12:00:00 AM,98,Routine - Unscheduled,74829,2017-08-02,2017
13767,74829_20180518,05/18/2018 12:00:00 AM,96,Routine - Unscheduled,74829,2018-05-18,2018
13832,74975_20171207,12/07/2017 12:00:00 AM,89,Routine - Unscheduled,74975,2017-12-07,2017
13833,74975_20171215,12/15/2017 12:00:00 AM,-1,Reinspection/Followup,74975,2017-12-15,2017
13834,74975_20180119,01/19/2018 12:00:00 AM,-1,New Construction,74975,2018-01-19,2018
13835,74975_20180405,04/05/2018 12:00:00 AM,-1,Complaint,74975,2018-04-05,2018
13836,74975_20190307,03/07/2019 12:00:00 AM,91,Routine - Unscheduled,74975,2019-03-07,2019
13895,75147_20171025,10/25/2017 12:00:00 AM,87,Routine - Unscheduled,75147,2017-10-25,2017
13896,75147_20171027,10/27/2017 12:00:00 AM,-1,Reinspection/Followup,75147,2017-10-27,2017
13903,75187_20161128,11/28/2016 12:00:00 AM,85,Routine - Unscheduled,75187,2016-11-28,2016
13904,75187_20161212,12/12/2016 12:00:00 AM,-1,Reinspection/Followup,75187,2016-12-12,2016
13905,75187_20170815,08/15/2017 12:00:00 AM,-1,Foodborne Illness Investigation,75187,2017-08-15,2017
13906,75187_20180507,05/07/2018 12:00:00 AM,90,Routine - Unscheduled,75187,2018-05-07,2018
13907,75187_20190613,06/13/2019 12:00:00 AM,75,Routine - Unscheduled,75187,2019-06-13,2019
13908,75187_20190614,06/14/2019 12:00:00 AM,-1,Non-inspection site visit,75187,2019-06-14,2019
13909,75187_20190621,06/21/2019 12:00:00 AM,-1,Reinspection/Followup,75187,2019-06-21,2019
13910,75187_20190628,06/28/2019 12:00:00 AM,-1,Reinspection/Followup,75187,2019-06-28,2019
13987,75402_20170105,01/05/2017 12:00:00 AM,87,Routine - Unscheduled,75402,2017-01-05,2017
13988,75402_20170825,08/25/2017 12:00:00 AM,79,Routine - Unscheduled,75402,2017-08-25,2017
13989,75402_20170901,09/01/2017 12:00:00 AM,-1,Reinspection/Followup,75402,2017-09-01,2017
13990,75402_20170912,09/12/2017 12:00:00 AM,-1,Reinspection/Followup,75402,2017-09-12,2017
13991,75402_20170920,09/20/2017 12:00:00 AM,-1,Reinspection/Followup,75402,2017-09-20,2017
13992,75402_20180201,02/01/2018 12:00:00 AM,-1,Complaint,75402,2018-02-01,2018
13993,75402_20180208,02/08/2018 12:00:00 AM,-1,Complaint Reinspection/Followup,75402,2018-02-08,2018
13994,75402_20180724,07/24/2018 12:00:00 AM,92,Routine - Unscheduled,75402,2018-07-24,2018
13995,75402_20190305,03/05/2019 12:00:00 AM,-1,Reinspection/Followup,75402,2019-03-05,2019
13996,75402_20190318,03/18/2019 12:00:00 AM,-1,Reinspection/Followup,75402,2019-03-18,2019
13997,75402_20190909,09/09/2019 12:00:00 AM,80,Routine - Unscheduled,75402,2019-09-09,2019
13998,75402_20190916,09/16/2019 12:00:00 AM,-1,Reinspection/Followup,75402,2019-09-16,2019
13999,75402_20191001,10/01/2019 12:00:00 AM,-1,Complaint,75402,2019-10-01,2019
14000,75406_20170105,01/05/2017 12:00:00 AM,94,Routine - Unscheduled,75406,2017-01-05,2017
14001,75406_20170727,07/27/2017 12:00:00 AM,92,Routine - Unscheduled,75406,2017-07-27,2017
14002,75406_20180409,04/09/2018 12:00:00 AM,92,Routine - Unscheduled,75406,2018-04-09,2018
14003,75406_20190222,02/22/2019 12:00:00 AM,94,Routine - Unscheduled,75406,2019-02-22,2019
14004,75406_20190814,08/14/2019 12:00:00 AM,96,Routine - Unscheduled,75406,2019-08-14,2019
14009,75429_20161202,12/02/2016 12:00:00 AM,94,Routine - Unscheduled,75429,2016-12-02,2016
14010,75429_20180502,05/02/2018 12:00:00 AM,89,Routine - Unscheduled,75429,2018-05-02,2018
14011,75429_20180611,06/11/2018 12:00:00 AM,-1,Reinspection/Followup,75429,2018-06-11,2018
14012,75429_20181213,12/13/2018 12:00:00 AM,-1,Complaint,75429,2018-12-13,2018
14015,75448_20180711,07/11/2018 12:00:00 AM,90,Routine - Unscheduled,75448,2018-07-11,2018
14016,75448_20190128,01/28/2019 12:00:00 AM,-1,Complaint,75448,2019-01-28,2019
14023,75465_20161202,12/02/2016 12:00:00 AM,100,Routine - Unscheduled,75465,2016-12-02,2016
14024,75465_20170719,07/19/2017 12:00:00 AM,100,Routine - Unscheduled,75465,2017-07-19,2017
14025,75465_20170908,09/08/2017 12:00:00 AM,-1,Complaint,75465,2017-09-08,2017
14026,75465_20170912,09/12/2017 12:00:00 AM,-1,Complaint,75465,2017-09-12,2017
14027,75465_20180108,01/08/2018 12:00:00 AM,96,Routine - Unscheduled,75465,2018-01-08,2018
14028,75465_20190108,01/08/2019 12:00:00 AM,100,Routine - Unscheduled,75465,2019-01-08,2019
14029,75465_20190805,08/05/2019 12:00:00 AM,96,Routine - Unscheduled,75465,2019-08-05,2019
14042,75523_20171031,10/31/2017 12:00:00 AM,88,Routine - Unscheduled,75523,2017-10-31,2017
14043,75523_20171201,12/01/2017 12:00:00 AM,-1,Reinspection/Followup,75523,2017-12-01,2017
14044,75523_20190131,01/31/2019 12:00:00 AM,88,Routine - Unscheduled,75523,2019-01-31,2019
14045,75523_20190208,02/08/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-02-08,2019
14046,75523_20190731,07/31/2019 12:00:00 AM,87,Routine - Unscheduled,75523,2019-07-31,2019
14047,75523_20190808,08/08/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-08-08,2019
14048,75523_20190816,08/16/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-08-16,2019
14059,75574_20170308,03/08/2017 12:00:00 AM,94,Routine - Unscheduled,75574,2017-03-08,2017
14060,75574_20180831,08/31/2018 12:00:00 AM,94,Routine - Unscheduled,75574,2018-08-31,2018
14061,75574_20190730,07/30/2019 12:00:00 AM,98,Routine - Unscheduled,75574,2019-07-30,2019
14128,7575_20170215,02/15/2017 12:00:00 AM,85,Routine - Unscheduled,7575,2017-02-15,2017
14129,7575_20170222,02/22/2017 12:00:00 AM,-1,Reinspection/Followup,7575,2017-02-22,2017
14130,7575_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7575,2018-07-18,2018
14131,7575_20190206,02/06/2019 12:00:00 AM,86,Routine - Unscheduled,7575,2019-02-06,2019
14132,7575_20190214,02/14/2019 12:00:00 AM,-1,Reinspection/Followup,7575,2019-02-14,2019
14133,7575_20190910,09/10/2019 12:00:00 AM,90,Routine - Unscheduled,7575,2019-09-10,2019
14289,76409_20171227,12/27/2017 12:00:00 AM,94,Routine - Unscheduled,76409,2017-12-27,2017
14290,76409_20180103,01/03/2018 12:00:00 AM,-1,Complaint,76409,2018-01-03,2018
14345,76477_20170106,01/06/2017 12:00:00 AM,69,Routine - Unscheduled,76477,2017-01-06,2017
14346,76477_20170120,01/20/2017 12:00:00 AM,-1,Reinspection/Followup,76477,2017-01-20,2017
14347,76477_20181227,12/27/2018 12:00:00 AM,75,Routine - Unscheduled,76477,2018-12-27,2018
14348,76477_20190115,01/15/2019 12:00:00 AM,-1,Reinspection/Followup,76477,2019-01-15,2019
14388,76543_20161229,12/29/2016 12:00:00 AM,89,Routine - Unscheduled,76543,2016-12-29,2016
14389,76543_20180410,04/10/2018 12:00:00 AM,90,Routine - Unscheduled,76543,2018-04-10,2018
14390,76543_20180417,04/17/2018 12:00:00 AM,-1,Reinspection/Followup,76543,2018-04-17,2018
14501,76763_20170307,03/07/2017 12:00:00 AM,93,Routine - Unscheduled,76763,2017-03-07,2017
14502,76763_20180606,06/06/2018 12:00:00 AM,92,Routine - Unscheduled,76763,2018-06-06,2018
14503,76763_20190710,07/10/2019 12:00:00 AM,96,Routine - Unscheduled,76763,2019-07-10,2019
14504,76763_20190718,07/18/2019 12:00:00 AM,-1,Reinspection/Followup,76763,2019-07-18,2019
14522,76874_20161101,11/01/2016 12:00:00 AM,74,Routine - Unscheduled,76874,2016-11-01,2016
14523,76874_20161116,11/16/2016 12:00:00 AM,-1,Reinspection/Followup,76874,2016-11-16,2016
14524,76874_20161202,12/02/2016 12:00:00 AM,-1,Reinspection/Followup,76874,2016-12-02,2016
14525,76874_20171024,10/24/2017 12:00:00 AM,98,Routine - Unscheduled,76874,2017-10-24,2017
14526,76874_20190131,01/31/2019 12:00:00 AM,88,Routine - Unscheduled,76874,2019-01-31,2019
14527,76874_20190904,09/04/2019 12:00:00 AM,94,Routine - Unscheduled,76874,2019-09-04,2019
14528,76874_20190911,09/11/2019 12:00:00 AM,-1,Reinspection/Followup,76874,2019-09-11,2019
14529,76876_20170814,08/14/2017 12:00:00 AM,77,Routine - Unscheduled,76876,2017-08-14,2017
14530,76876_20170823,08/23/2017 12:00:00 AM,-1,Reinspection/Followup,76876,2017-08-23,2017
14531,76876_20180319,03/19/2018 12:00:00 AM,-1,Structural Inspection,76876,2018-03-19,2018
14532,76876_20190515,05/15/2019 12:00:00 AM,-1,Foodborne Illness Investigation,76876,2019-05-15,2019
14533,76876_20190530,05/30/2019 12:00:00 AM,-1,Reinspection/Followup,76876,2019-05-30,2019
14565,76942_20170810,08/10/2017 12:00:00 AM,71,Routine - Unscheduled,76942,2017-08-10,2017
14566,76942_20170814,08/14/2017 12:00:00 AM,-1,Reinspection/Followup,76942,2017-08-14,2017
14567,76942_20180209,02/09/2018 12:00:00 AM,-1,Complaint,76942,2018-02-09,2018
14568,76942_20180212,02/12/2018 12:00:00 AM,-1,Reinspection/Followup,76942,2018-02-12,2018
14569,76942_20190508,05/08/2019 12:00:00 AM,-1,New Ownership,76942,2019-05-08,2019
14570,76942_20190712,07/12/2019 12:00:00 AM,96,Routine - Unscheduled,76942,2019-07-12,2019
14588,76962_20180405,04/05/2018 12:00:00 AM,83,Routine - Unscheduled,76962,2018-04-05,2018
14589,76962_20180420,04/20/2018 12:00:00 AM,-1,Reinspection/Followup,76962,2018-04-20,2018
14612,77004_20161122,11/22/2016 12:00:00 AM,100,Routine - Unscheduled,77004,2016-11-22,2016
14613,77004_20171106,11/06/2017 12:00:00 AM,100,Routine - Unscheduled,77004,2017-11-06,2017
14614,77004_20190613,06/13/2019 12:00:00 AM,100,Routine - Unscheduled,77004,2019-06-13,2019
14710,7728_20161018,10/18/2016 12:00:00 AM,100,Routine - Unscheduled,7728,2016-10-18,2016
14711,7728_20171011,10/11/2017 12:00:00 AM,100,Routine - Unscheduled,7728,2017-10-11,2017
14765,77462_20180206,02/06/2018 12:00:00 AM,94,Routine - Unscheduled,77462,2018-02-06,2018
14766,77462_20190418,04/18/2019 12:00:00 AM,96,Routine - Unscheduled,77462,2019-04-18,2019
14798,77528_20170508,05/08/2017 12:00:00 AM,100,Routine - Unscheduled,77528,2017-05-08,2017
14799,77528_20180418,04/18/2018 12:00:00 AM,100,Routine - Unscheduled,77528,2018-04-18,2018
14800,77528_20190822,08/22/2019 12:00:00 AM,98,Routine - Unscheduled,77528,2019-08-22,2019
14811,77546_20170424,04/24/2017 12:00:00 AM,96,Routine - Unscheduled,77546,2017-04-24,2017
14812,77546_20180816,08/16/2018 12:00:00 AM,94,Routine - Unscheduled,77546,2018-08-16,2018
14817,77548_20170110,01/10/2017 12:00:00 AM,71,Routine - Unscheduled,77548,2017-01-10,2017
14818,77548_20170111,01/11/2017 12:00:00 AM,-1,Reinspection/Followup,77548,2017-01-11,2017
14819,77548_20170117,01/17/2017 12:00:00 AM,-1,Reinspection/Followup,77548,2017-01-17,2017
14820,77548_20180213,02/13/2018 12:00:00 AM,65,Routine - Unscheduled,77548,2018-02-13,2018
14821,77548_20180214,02/14/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-02-14,2018
14822,77548_20180216,02/16/2018 12:00:00 AM,-1,Non-inspection site visit,77548,2018-02-16,2018
14823,77548_20180223,02/23/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-02-23,2018
14824,77548_20181205,12/05/2018 12:00:00 AM,76,Routine - Unscheduled,77548,2018-12-05,2018
14825,77548_20181212,12/12/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-12-12,2018
14826,77548_20181217,12/17/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-12-17,2018
14827,77548_20190606,06/06/2019 12:00:00 AM,90,Routine - Unscheduled,77548,2019-06-06,2019
14886,7762_20180622,06/22/2018 12:00:00 AM,83,Routine - Unscheduled,7762,2018-06-22,2018
14887,7762_20190920,09/20/2019 12:00:00 AM,-1,Complaint,7762,2019-09-20,2019
14899,7764_20170215,02/15/2017 12:00:00 AM,93,Routine - Unscheduled,7764,2017-02-15,2017
14900,7764_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7764,2018-07-18,2018
14901,7764_20190206,02/06/2019 12:00:00 AM,94,Routine - Unscheduled,7764,2019-02-06,2019
14941,77731_20170403,04/03/2017 12:00:00 AM,89,Routine - Unscheduled,77731,2017-04-03,2017
14942,77731_20180103,01/03/2018 12:00:00 AM,96,Routine - Unscheduled,77731,2018-01-03,2018
14943,77731_20180109,01/09/2018 12:00:00 AM,-1,Foodborne Illness Investigation,77731,2018-01-09,2018
14944,77731_20180413,04/13/2018 12:00:00 AM,-1,Non-inspection site visit,77731,2018-04-13,2018
14945,77731_20180416,04/16/2018 12:00:00 AM,-1,Complaint,77731,2018-04-16,2018
14946,77731_20180828,08/28/2018 12:00:00 AM,96,Routine - Unscheduled,77731,2018-08-28,2018
14947,77731_20180905,09/05/2018 12:00:00 AM,-1,Reinspection/Followup,77731,2018-09-05,2018
14948,77731_20190322,03/22/2019 12:00:00 AM,-1,Non-inspection site visit,77731,2019-03-22,2019
14949,77731_20190514,05/14/2019 12:00:00 AM,-1,Complaint,77731,2019-05-14,2019
14950,77731_20190612,06/12/2019 12:00:00 AM,-1,New Construction,77731,2019-06-12,2019
14958,77750_20171212,12/12/2017 12:00:00 AM,98,Routine - Unscheduled,77750,2017-12-12,2017
14959,77750_20180814,08/14/2018 12:00:00 AM,96,Routine - Unscheduled,77750,2018-08-14,2018
14960,77760_20161101,11/01/2016 12:00:00 AM,92,Routine - Unscheduled,77760,2016-11-01,2016
14961,77760_20171117,11/17/2017 12:00:00 AM,92,Routine - Unscheduled,77760,2017-11-17,2017
14962,77760_20190326,03/26/2019 12:00:00 AM,82,Routine - Unscheduled,77760,2019-03-26,2019
14963,77760_20190402,04/02/2019 12:00:00 AM,-1,Reinspection/Followup,77760,2019-04-02,2019
14995,77781_20170117,01/17/2017 12:00:00 AM,96,Routine - Unscheduled,77781,2017-01-17,2017
14996,77781_20180612,06/12/2018 12:00:00 AM,90,Routine - Unscheduled,77781,2018-06-12,2018
14997,77781_20190909,09/09/2019 12:00:00 AM,86,Routine - Unscheduled,77781,2019-09-09,2019
15037,7786_20161018,10/18/2016 12:00:00 AM,96,Routine - Unscheduled,7786,2016-10-18,2016
15038,7786_20171018,10/18/2017 12:00:00 AM,85,Routine - Unscheduled,7786,2017-10-18,2017
15039,7786_20171102,11/02/2017 12:00:00 AM,-1,Reinspection/Followup,7786,2017-11-02,2017
15040,7786_20180612,06/12/2018 12:00:00 AM,88,Routine - Unscheduled,7786,2018-06-12,2018
15041,7786_20180622,06/22/2018 12:00:00 AM,-1,Reinspection/Followup,7786,2018-06-22,2018
15042,7786_20190729,07/29/2019 12:00:00 AM,87,Routine - Unscheduled,7786,2019-07-29,2019
15043,7786_20190909,09/09/2019 12:00:00 AM,-1,Complaint,7786,2019-09-09,2019
15044,7786_20190919,09/19/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,7786,2019-09-19,2019
15075,77960_20170105,01/05/2017 12:00:00 AM,72,Routine - Unscheduled,77960,2017-01-05,2017
15076,77960_20170120,01/20/2017 12:00:00 AM,-1,Reinspection/Followup,77960,2017-01-20,2017
15077,77960_20170302,03/02/2017 12:00:00 AM,-1,Reinspection/Followup,77960,2017-03-02,2017
15078,77960_20180606,06/06/2018 12:00:00 AM,82,Routine - Unscheduled,77960,2018-06-06,2018
15079,77960_20190123,01/23/2019 12:00:00 AM,75,Routine - Unscheduled,77960,2019-01-23,2019
15080,77960_20190130,01/30/2019 12:00:00 AM,-1,Reinspection/Followup,77960,2019-01-30,2019
15081,77960_20190314,03/14/2019 12:00:00 AM,-1,Non-inspection site visit,77960,2019-03-14,2019
15082,77960_20190617,06/17/2019 12:00:00 AM,90,Routine - Unscheduled,77960,2019-06-17,2019
15108,78063_20161005,10/05/2016 12:00:00 AM,88,Routine - Unscheduled,78063,2016-10-05,2016
15109,78063_20170913,09/13/2017 12:00:00 AM,90,Routine - Unscheduled,78063,2017-09-13,2017
15110,78063_20180629,06/29/2018 12:00:00 AM,96,Routine - Unscheduled,78063,2018-06-29,2018
15111,78063_20190807,08/07/2019 12:00:00 AM,90,Routine - Unscheduled,78063,2019-08-07,2019
15146,78172_20170201,02/01/2017 12:00:00 AM,90,Routine - Unscheduled,78172,2017-02-01,2017
15147,78172_20170208,02/08/2017 12:00:00 AM,-1,Reinspection/Followup,78172,2017-02-08,2017
15148,78172_20180213,02/13/2018 12:00:00 AM,88,Routine - Unscheduled,78172,2018-02-13,2018
15149,78172_20180409,04/09/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-04-09,2018
15150,78172_20180417,04/17/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-04-17,2018
15151,78172_20180813,08/13/2018 12:00:00 AM,96,Routine - Unscheduled,78172,2018-08-13,2018
15152,78172_20180831,08/31/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-08-31,2018
15153,78172_20181019,10/19/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-10-19,2018
15175,78213_20180207,02/07/2018 12:00:00 AM,98,Routine - Unscheduled,78213,2018-02-07,2018
15176,78213_20181003,10/03/2018 12:00:00 AM,-1,Complaint,78213,2018-10-03,2018
15177,78213_20190318,03/18/2019 12:00:00 AM,100,Routine - Unscheduled,78213,2019-03-18,2019
15178,78215_20170717,07/17/2017 12:00:00 AM,72,Routine - Unscheduled,78215,2017-07-17,2017
15179,78215_20170720,07/20/2017 12:00:00 AM,-1,Reinspection/Followup,78215,2017-07-20,2017
15180,78215_20180305,03/05/2018 12:00:00 AM,83,Routine - Unscheduled,78215,2018-03-05,2018
15181,78215_20180412,04/12/2018 12:00:00 AM,-1,Reinspection/Followup,78215,2018-04-12,2018
15182,78215_20180416,04/16/2018 12:00:00 AM,-1,Reinspection/Followup,78215,2018-04-16,2018
15183,78215_20181002,10/02/2018 12:00:00 AM,-1,Complaint,78215,2018-10-02,2018
15184,78215_20190304,03/04/2019 12:00:00 AM,83,Routine - Unscheduled,78215,2019-03-04,2019
15185,78215_20190405,04/05/2019 12:00:00 AM,-1,Reinspection/Followup,78215,2019-04-05,2019
15186,78215_20190419,04/19/2019 12:00:00 AM,-1,Reinspection/Followup,78215,2019-04-19,2019
15187,78215_20190827,08/27/2019 12:00:00 AM,-1,New Construction,78215,2019-08-27,2019
15239,78306_20170328,03/28/2017 12:00:00 AM,90,Routine - Unscheduled,78306,2017-03-28,2017
15240,78306_20180320,03/20/2018 12:00:00 AM,90,Routine - Unscheduled,78306,2018-03-20,2018
15241,78306_20190411,04/11/2019 12:00:00 AM,89,Routine - Unscheduled,78306,2019-04-11,2019
15258,78332_20161007,10/07/2016 12:00:00 AM,-1,Reinspection/Followup,78332,2016-10-07,2016
15259,78332_20161206,12/06/2016 12:00:00 AM,-1,Complaint,78332,2016-12-06,2016
15260,78332_20161216,12/16/2016 12:00:00 AM,-1,Reinspection/Followup,78332,2016-12-16,2016
15261,78332_20161219,12/19/2016 12:00:00 AM,-1,Complaint Reinspection/Followup,78332,2016-12-19,2016
15262,78332_20170818,08/18/2017 12:00:00 AM,76,Routine - Unscheduled,78332,2017-08-18,2017
15263,78332_20170825,08/25/2017 12:00:00 AM,-1,Reinspection/Followup,78332,2017-08-25,2017
15264,78332_20180824,08/24/2018 12:00:00 AM,96,Routine - Unscheduled,78332,2018-08-24,2018
15265,78332_20181026,10/26/2018 12:00:00 AM,-1,Complaint,78332,2018-10-26,2018
15266,78332_20181102,11/02/2018 12:00:00 AM,-1,Complaint Reinspection/Followup,78332,2018-11-02,2018
15267,78332_20190308,03/08/2019 12:00:00 AM,90,Routine - Unscheduled,78332,2019-03-08,2019
15268,78332_20190920,09/20/2019 12:00:00 AM,94,Routine - Unscheduled,78332,2019-09-20,2019
15269,78332_20190927,09/27/2019 12:00:00 AM,-1,Reinspection/Followup,78332,2019-09-27,2019
15273,78338_20171227,12/27/2017 12:00:00 AM,92,Routine - Unscheduled,78338,2017-12-27,2017
15274,78338_20180511,05/11/2018 12:00:00 AM,-1,Non-inspection site visit,78338,2018-05-11,2018
15287,78403_20170504,05/04/2017 12:00:00 AM,94,Routine - Unscheduled,78403,2017-05-04,2017
15288,78403_20190314,03/14/2019 12:00:00 AM,96,Routine - Unscheduled,78403,2019-03-14,2019
15299,78426_20161207,12/07/2016 12:00:00 AM,-1,Complaint,78426,2016-12-07,2016
15300,78426_20180103,01/03/2018 12:00:00 AM,79,Routine - Unscheduled,78426,2018-01-03,2018
15301,78426_20180105,01/05/2018 12:00:00 AM,-1,Reinspection/Followup,78426,2018-01-05,2018
15302,78426_20180608,06/08/2018 12:00:00 AM,100,Routine - Unscheduled,78426,2018-06-08,2018
15303,78426_20190529,05/29/2019 12:00:00 AM,98,Routine - Unscheduled,78426,2019-05-29,2019
15342,78601_20170103,01/03/2017 12:00:00 AM,-1,Complaint,78601,2017-01-03,2017
15343,78601_20171003,10/03/2017 12:00:00 AM,82,Routine - Unscheduled,78601,2017-10-03,2017
15344,78601_20171218,12/18/2017 12:00:00 AM,-1,Complaint,78601,2017-12-18,2017
15356,78642_20180316,03/16/2018 12:00:00 AM,90,Routine - Unscheduled,78642,2018-03-16,2018
15357,78642_20190827,08/27/2019 12:00:00 AM,94,Routine - Unscheduled,78642,2019-08-27,2019
15386,786_20180206,02/06/2018 12:00:00 AM,86,Routine - Unscheduled,786,2018-02-06,2018
15387,786_20190215,02/15/2019 12:00:00 AM,96,Routine - Unscheduled,786,2019-02-15,2019
15388,786_20190906,09/06/2019 12:00:00 AM,90,Routine - Unscheduled,786,2019-09-06,2019
15389,786_20190918,09/18/2019 12:00:00 AM,-1,Reinspection/Followup,786,2019-09-18,2019
