iid,date,score,type,bid,timestamp,year
75448_20190128,01/28/2019 12:00:00 AM,-1,Complaint,75448,2019-01-28,2019
75465_20161202,12/02/2016 12:00:00 AM,100,Routine - Unscheduled,75465,2016-12-02,2016
75465_20170719,07/19/2017 12:00:00 AM,100,Routine - Unscheduled,75465,2017-07-19,2017
75465_20170908,09/08/2017 12:00:00 AM,-1,Complaint,75465,2017-09-08,2017
75465_20170912,09/12/2017 12:00:00 AM,-1,Complaint,75465,2017-09-12,2017
75465_20180108,01/08/2018 12:00:00 AM,96,Routine - Unscheduled,75465,2018-01-08,2018
75465_20190108,01/08/2019 12:00:00 AM,100,Routine - Unscheduled,75465,2019-01-08,2019
75465_20190805,08/05/2019 12:00:00 AM,96,Routine - Unscheduled,75465,2019-08-05,2019
75523_20171031,10/31/2017 12:00:00 AM,88,Routine - Unscheduled,75523,2017-10-31,2017
75523_20171201,12/01/2017 12:00:00 AM,-1,Reinspection/Followup,75523,2017-12-01,2017
75523_20190131,01/31/2019 12:00:00 AM,88,Routine - Unscheduled,75523,2019-01-31,2019
75523_20190208,02/08/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-02-08,2019
75523_20190731,07/31/2019 12:00:00 AM,87,Routine - Unscheduled,75523,2019-07-31,2019
75523_20190808,08/08/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-08-08,2019
75523_20190816,08/16/2019 12:00:00 AM,-1,Reinspection/Followup,75523,2019-08-16,2019
75574_20170308,03/08/2017 12:00:00 AM,94,Routine - Unscheduled,75574,2017-03-08,2017
75574_20180831,08/31/2018 12:00:00 AM,94,Routine - Unscheduled,75574,2018-08-31,2018
75574_20190730,07/30/2019 12:00:00 AM,98,Routine - Unscheduled,75574,2019-07-30,2019
7575_20170215,02/15/2017 12:00:00 AM,85,Routine - Unscheduled,7575,2017-02-15,2017
7575_20170222,02/22/2017 12:00:00 AM,-1,Reinspection/Followup,7575,2017-02-22,2017
7575_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7575,2018-07-18,2018
7575_20190206,02/06/2019 12:00:00 AM,86,Routine - Unscheduled,7575,2019-02-06,2019
7575_20190214,02/14/2019 12:00:00 AM,-1,Reinspection/Followup,7575,2019-02-14,2019
7575_20190910,09/10/2019 12:00:00 AM,90,Routine - Unscheduled,7575,2019-09-10,2019
76409_20171227,12/27/2017 12:00:00 AM,94,Routine - Unscheduled,76409,2017-12-27,2017
76409_20180103,01/03/2018 12:00:00 AM,-1,Complaint,76409,2018-01-03,2018
76477_20170106,01/06/2017 12:00:00 AM,69,Routine - Unscheduled,76477,2017-01-06,2017
76477_20170120,01/20/2017 12:00:00 AM,-1,Reinspection/Followup,76477,2017-01-20,2017
76477_20181227,12/27/2018 12:00:00 AM,75,Routine - Unscheduled,76477,2018-12-27,2018
76477_20190115,01/15/2019 12:00:00 AM,-1,Reinspection/Followup,76477,2019-01-15,2019
76543_20161229,12/29/2016 12:00:00 AM,89,Routine - Unscheduled,76543,2016-12-29,2016
76543_20180410,04/10/2018 12:00:00 AM,90,Routine - Unscheduled,76543,2018-04-10,2018
76543_20180417,04/17/2018 12:00:00 AM,-1,Reinspection/Followup,76543,2018-04-17,2018
76763_20170307,03/07/2017 12:00:00 AM,93,Routine - Unscheduled,76763,2017-03-07,2017
76763_20180606,06/06/2018 12:00:00 AM,92,Routine - Unscheduled,76763,2018-06-06,2018
76763_20190710,07/10/2019 12:00:00 AM,96,Routine - Unscheduled,76763,2019-07-10,2019
76763_20190718,07/18/2019 12:00:00 AM,-1,Reinspection/Followup,76763,2019-07-18,2019
76874_20161101,11/01/2016 12:00:00 AM,74,Routine - Unscheduled,76874,2016-11-01,2016
76874_20161116,11/16/2016 12:00:00 AM,-1,Reinspection/Followup,76874,2016-11-16,2016
76874_20161202,12/02/2016 12:00:00 AM,-1,Reinspection/Followup,76874,2016-12-02,2016
76874_20171024,10/24/2017 12:00:00 AM,98,Routine - Unscheduled,76874,2017-10-24,2017
76874_20190131,01/31/2019 12:00:00 AM,88,Routine - Unscheduled,76874,2019-01-31,2019
76874_20190904,09/04/2019 12:00:00 AM,94,Routine - Unscheduled,76874,2019-09-04,2019
76874_20190911,09/11/2019 12:00:00 AM,-1,Reinspection/Followup,76874,2019-09-11,2019
76876_20170814,08/14/2017 12:00:00 AM,77,Routine - Unscheduled,76876,2017-08-14,2017
76876_20170823,08/23/2017 12:00:00 AM,-1,Reinspection/Followup,76876,2017-08-23,2017
76876_20180319,03/19/2018 12:00:00 AM,-1,Structural Inspection,76876,2018-03-19,2018
76876_20190515,05/15/2019 12:00:00 AM,-1,Foodborne Illness Investigation,76876,2019-05-15,2019
76876_20190530,05/30/2019 12:00:00 AM,-1,Reinspection/Followup,76876,2019-05-30,2019
76942_20170810,08/10/2017 12:00:00 AM,71,Routine - Unscheduled,76942,2017-08-10,2017
76942_20170814,08/14/2017 12:00:00 AM,-1,Reinspection/Followup,76942,2017-08-14,2017
76942_20180209,02/09/2018 12:00:00 AM,-1,Complaint,76942,2018-02-09,2018
76942_20180212,02/12/2018 12:00:00 AM,-1,Reinspection/Followup,76942,2018-02-12,2018
76942_20190508,05/08/2019 12:00:00 AM,-1,New Ownership,76942,2019-05-08,2019
76942_20190712,07/12/2019 12:00:00 AM,96,Routine - Unscheduled,76942,2019-07-12,2019
76962_20180405,04/05/2018 12:00:00 AM,83,Routine - Unscheduled,76962,2018-04-05,2018
76962_20180420,04/20/2018 12:00:00 AM,-1,Reinspection/Followup,76962,2018-04-20,2018
77004_20161122,11/22/2016 12:00:00 AM,100,Routine - Unscheduled,77004,2016-11-22,2016
77004_20171106,11/06/2017 12:00:00 AM,100,Routine - Unscheduled,77004,2017-11-06,2017
77004_20190613,06/13/2019 12:00:00 AM,100,Routine - Unscheduled,77004,2019-06-13,2019
7728_20161018,10/18/2016 12:00:00 AM,100,Routine - Unscheduled,7728,2016-10-18,2016
7728_20171011,10/11/2017 12:00:00 AM,100,Routine - Unscheduled,7728,2017-10-11,2017
77462_20180206,02/06/2018 12:00:00 AM,94,Routine - Unscheduled,77462,2018-02-06,2018
77462_20190418,04/18/2019 12:00:00 AM,96,Routine - Unscheduled,77462,2019-04-18,2019
77528_20170508,05/08/2017 12:00:00 AM,100,Routine - Unscheduled,77528,2017-05-08,2017
77528_20180418,04/18/2018 12:00:00 AM,100,Routine - Unscheduled,77528,2018-04-18,2018
77528_20190822,08/22/2019 12:00:00 AM,98,Routine - Unscheduled,77528,2019-08-22,2019
77546_20170424,04/24/2017 12:00:00 AM,96,Routine - Unscheduled,77546,2017-04-24,2017
77546_20180816,08/16/2018 12:00:00 AM,94,Routine - Unscheduled,77546,2018-08-16,2018
77548_20170110,01/10/2017 12:00:00 AM,71,Routine - Unscheduled,77548,2017-01-10,2017
77548_20170111,01/11/2017 12:00:00 AM,-1,Reinspection/Followup,77548,2017-01-11,2017
77548_20170117,01/17/2017 12:00:00 AM,-1,Reinspection/Followup,77548,2017-01-17,2017
77548_20180213,02/13/2018 12:00:00 AM,65,Routine - Unscheduled,77548,2018-02-13,2018
77548_20180214,02/14/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-02-14,2018
77548_20180216,02/16/2018 12:00:00 AM,-1,Non-inspection site visit,77548,2018-02-16,2018
77548_20180223,02/23/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-02-23,2018
77548_20181205,12/05/2018 12:00:00 AM,76,Routine - Unscheduled,77548,2018-12-05,2018
77548_20181212,12/12/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-12-12,2018
77548_20181217,12/17/2018 12:00:00 AM,-1,Reinspection/Followup,77548,2018-12-17,2018
77548_20190606,06/06/2019 12:00:00 AM,90,Routine - Unscheduled,77548,2019-06-06,2019
7762_20180622,06/22/2018 12:00:00 AM,83,Routine - Unscheduled,7762,2018-06-22,2018
7762_20190920,09/20/2019 12:00:00 AM,-1,Complaint,7762,2019-09-20,2019
7764_20170215,02/15/2017 12:00:00 AM,93,Routine - Unscheduled,7764,2017-02-15,2017
7764_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7764,2018-07-18,2018
7764_20190206,02/06/2019 12:00:00 AM,94,Routine - Unscheduled,7764,2019-02-06,2019
77731_20170403,04/03/2017 12:00:00 AM,89,Routine - Unscheduled,77731,2017-04-03,2017
77731_20180103,01/03/2018 12:00:00 AM,96,Routine - Unscheduled,77731,2018-01-03,2018
77731_20180109,01/09/2018 12:00:00 AM,-1,Foodborne Illness Investigation,77731,2018-01-09,2018
77731_20180413,04/13/2018 12:00:00 AM,-1,Non-inspection site visit,77731,2018-04-13,2018
77731_20180416,04/16/2018 12:00:00 AM,-1,Complaint,77731,2018-04-16,2018
77731_20180828,08/28/2018 12:00:00 AM,96,Routine - Unscheduled,77731,2018-08-28,2018
77731_20180905,09/05/2018 12:00:00 AM,-1,Reinspection/Followup,77731,2018-09-05,2018
77731_20190322,03/22/2019 12:00:00 AM,-1,Non-inspection site visit,77731,2019-03-22,2019
77731_20190514,05/14/2019 12:00:00 AM,-1,Complaint,77731,2019-05-14,2019
77731_20190612,06/12/2019 12:00:00 AM,-1,New Construction,77731,2019-06-12,2019
77750_20171212,12/12/2017 12:00:00 AM,98,Routine - Unscheduled,77750,2017-12-12,2017
77750_20180814,08/14/2018 12:00:00 AM,96,Routine - Unscheduled,77750,2018-08-14,2018
77760_20161101,11/01/2016 12:00:00 AM,92,Routine - Unscheduled,77760,2016-11-01,2016
77760_20171117,11/17/2017 12:00:00 AM,92,Routine - Unscheduled,77760,2017-11-17,2017
77760_20190326,03/26/2019 12:00:00 AM,82,Routine - Unscheduled,77760,2019-03-26,2019
77760_20190402,04/02/2019 12:00:00 AM,-1,Reinspection/Followup,77760,2019-04-02,2019
77781_20170117,01/17/2017 12:00:00 AM,96,Routine - Unscheduled,77781,2017-01-17,2017
77781_20180612,06/12/2018 12:00:00 AM,90,Routine - Unscheduled,77781,2018-06-12,2018
77781_20190909,09/09/2019 12:00:00 AM,86,Routine - Unscheduled,77781,2019-09-09,2019
7786_20161018,10/18/2016 12:00:00 AM,96,Routine - Unscheduled,7786,2016-10-18,2016
7786_20171018,10/18/2017 12:00:00 AM,85,Routine - Unscheduled,7786,2017-10-18,2017
7786_20171102,11/02/2017 12:00:00 AM,-1,Reinspection/Followup,7786,2017-11-02,2017
7786_20180612,06/12/2018 12:00:00 AM,88,Routine - Unscheduled,7786,2018-06-12,2018
7786_20180622,06/22/2018 12:00:00 AM,-1,Reinspection/Followup,7786,2018-06-22,2018
7786_20190729,07/29/2019 12:00:00 AM,87,Routine - Unscheduled,7786,2019-07-29,2019
7786_20190909,09/09/2019 12:00:00 AM,-1,Complaint,7786,2019-09-09,2019
7786_20190919,09/19/2019 12:00:00 AM,-1,Complaint Reinspection/Followup,7786,2019-09-19,2019
77960_20170105,01/05/2017 12:00:00 AM,72,Routine - Unscheduled,77960,2017-01-05,2017
77960_20170120,01/20/2017 12:00:00 AM,-1,Reinspection/Followup,77960,2017-01-20,2017
77960_20170302,03/02/2017 12:00:00 AM,-1,Reinspection/Followup,77960,2017-03-02,2017
77960_20180606,06/06/2018 12:00:00 AM,82,Routine - Unscheduled,77960,2018-06-06,2018
77960_20190123,01/23/2019 12:00:00 AM,75,Routine - Unscheduled,77960,2019-01-23,2019
77960_20190130,01/30/2019 12:00:00 AM,-1,Reinspection/Followup,77960,2019-01-30,2019
77960_20190314,03/14/2019 12:00:00 AM,-1,Non-inspection site visit,77960,2019-03-14,2019
77960_20190617,06/17/2019 12:00:00 AM,90,Routine - Unscheduled,77960,2019-06-17,2019
78063_20161005,10/05/2016 12:00:00 AM,88,Routine - Unscheduled,78063,2016-10-05,2016
78063_20170913,09/13/2017 12:00:00 AM,90,Routine - Unscheduled,78063,2017-09-13,2017
78063_20180629,06/29/2018 12:00:00 AM,96,Routine - Unscheduled,78063,2018-06-29,2018
78063_20190807,08/07/2019 12:00:00 AM,90,Routine - Unscheduled,78063,2019-08-07,2019
78172_20170201,02/01/2017 12:00:00 AM,90,Routine - Unscheduled,78172,2017-02-01,2017
78172_20170208,02/08/2017 12:00:00 AM,-1,Reinspection/Followup,78172,2017-02-08,2017
78172_20180213,02/13/2018 12:00:00 AM,88,Routine - Unscheduled,78172,2018-02-13,2018
78172_20180409,04/09/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-04-09,2018
78172_20180417,04/17/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-04-17,2018
78172_20180813,08/13/2018 12:00:00 AM,96,Routine - Unscheduled,78172,2018-08-13,2018
78172_20180831,08/31/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-08-31,2018
78172_20181019,10/19/2018 12:00:00 AM,-1,Reinspection/Followup,78172,2018-10-19,2018
78213_20180207,02/07/2018 12:00:00 AM,98,Routine - Unscheduled,78213,2018-02-07,2018
78213_20181003,10/03/2018 12:00:00 AM,-1,Complaint,78213,2018-10-03,2018
78213_20190318,03/18/2019 12:00:00 AM,100,Routine - Unscheduled,78213,2019-03-18,2019
78215_20170717,07/17/2017 12:00:00 AM,72,Routine - Unscheduled,78215,2017-07-17,2017
78215_20170720,07/20/2017 12:00:00 AM,-1,Reinspection/Followup,78215,2017-07-20,2017
78215_20180305,03/05/2018 12:00:00 AM,83,Routine - Unscheduled,78215,2018-03-05,2018
78215_20180412,04/12/2018 12:00:00 AM,-1,Reinspection/Followup,78215,2018-04-12,2018
78215_20180416,04/16/2018 12:00:00 AM,-1,Reinspection/Followup,78215,2018-04-16,2018
78215_20181002,10/02/2018 12:00:00 AM,-1,Complaint,78215,2018-10-02,2018
78215_20190304,03/04/2019 12:00:00 AM,83,Routine - Unscheduled,78215,2019-03-04,2019
78215_20190405,04/05/2019 12:00:00 AM,-1,Reinspection/Followup,78215,2019-04-05,2019
78215_20190419,04/19/2019 12:00:00 AM,-1,Reinspection/Followup,78215,2019-04-19,2019
78215_20190827,08/27/2019 12:00:00 AM,-1,New Construction,78215,2019-08-27,2019
78306_20170328,03/28/2017 12:00:00 AM,90,Routine - Unscheduled,78306,2017-03-28,2017
78306_20180320,03/20/2018 12:00:00 AM,90,Routine - Unscheduled,78306,2018-03-20,2018
78306_20190411,04/11/2019 12:00:00 AM,89,Routine - Unscheduled,78306,2019-04-11,2019
78332_20161007,10/07/2016 12:00:00 AM,-1,Reinspection/Followup,78332,2016-10-07,2016
78332_20161206,12/06/2016 12:00:00 AM,-1,Complaint,78332,2016-12-06,2016
78332_20161216,12/16/2016 12:00:00 AM,-1,Reinspection/Followup,78332,2016-12-16,2016
78332_20161219,12/19/2016 12:00:00 AM,-1,Complaint Reinspection/Followup,78332,2016-12-19,2016
78332_20170818,08/18/2017 12:00:00 AM,76,Routine - Unscheduled,78332,2017-08-18,2017
78332_20170825,08/25/2017 12:00:00 AM,-1,Reinspection/Followup,78332,2017-08-25,2017
78332_20180824,08/24/2018 12:00:00 AM,96,Routine - Unscheduled,78332,2018-08-24,2018
78332_20181026,10/26/2018 12:00:00 AM,-1,Complaint,78332,2018-10-26,2018
78332_20181102,11/02/2018 12:00:00 AM,-1,Complaint Reinspection/Followup,78332,2018-11-02,2018
78332_20190308,03/08/2019 12:00:00 AM,90,Routine - Unscheduled,78332,2019-03-08,2019
78332_20190920,09/20/2019 12:00:00 AM,94,Routine - Unscheduled,78332,2019-09-20,2019
78332_20190927,09/27/2019 12:00:00 AM,-1,Reinspection/Followup,78332,2019-09-27,2019
78338_20171227,12/27/2017 12:00:00 AM,92,Routine - Unscheduled,78338,2017-12-27,2017
78338_20180511,05/11/2018 12:00:00 AM,-1,Non-inspection site visit,78338,2018-05-11,2018
78403_20170504,05/04/2017 12:00:00 AM,94,Routine - Unscheduled,78403,2017-05-04,2017
78403_20190314,03/14/2019 12:00:00 AM,96,Routine - Unscheduled,78403,2019-03-14,2019
78426_20161207,12/07/2016 12:00:00 AM,-1,Complaint,78426,2016-12-07,2016
78426_20180103,01/03/2018 12:00:00 AM,79,Routine - Unscheduled,78426,2018-01-03,2018
78426_20180105,01/05/2018 12:00:00 AM,-1,Reinspection/Followup,78426,2018-01-05,2018
78426_20180608,06/08/2018 12:00:00 AM,100,Routine - Unscheduled,78426,2018-06-08,2018
78426_20190529,05/29/2019 12:00:00 AM,98,Routine - Unscheduled,78426,2019-05-29,2019
78601_20170103,01/03/2017 12:00:00 AM,-1,Complaint,78601,2017-01-03,2017
78601_20171003,10/03/2017 12:00:00 AM,82,Routine - Unscheduled,78601,2017-10-03,2017
78601_20171218,12/18/2017 12:00:00 AM,-1,Complaint,78601,2017-12-18,2017
78642_20180316,03/16/2018 12:00:00 AM,90,Routine - Unscheduled,78642,2018-03-16,2018
78642_20190827,08/27/2019 12:00:00 AM,94,Routine - Unscheduled,78642,2019-08-27,2019
786_20180206,02/06/2018 12:00:00 AM,86,Routine - Unscheduled,786,2018-02-06,2018
786_20190215,02/15/2019 12:00:00 AM,96,Routine - Unscheduled,786,2019-02-15,2019
786_20190906,09/06/2019 12:00:00 AM,90,Routine - Unscheduled,786,2019-09-06,2019
786_20190918,09/18/2019 12:00:00 AM,-1,Reinspection/Followup,786,2019-09-18,2019
78727_20171115,11/15/2017 12:00:00 AM,-1,Complaint,78727,2017-11-15,2017
78727_20171129,11/29/2017 12:00:00 AM,-1,Reinspection/Followup,78727,2017-11-29,2017
78727_20180924,09/24/2018 12:00:00 AM,96,Routine - Unscheduled,78727,2018-09-24,2018
78747_20170630,06/30/2017 12:00:00 AM,80,Routine - Unscheduled,78747,2017-06-30,2017
78747_20171116,11/16/2017 12:00:00 AM,88,Routine - Unscheduled,78747,2017-11-16,2017
78747_20180508,05/08/2018 12:00:00 AM,88,Routine - Unscheduled,78747,2018-05-08,2018
78747_20181101,11/01/2018 12:00:00 AM,98,Routine - Unscheduled,78747,2018-11-01,2018
78762_20171107,11/07/2017 12:00:00 AM,94,Routine - Unscheduled,78762,2017-11-07,2017
78762_20180725,07/25/2018 12:00:00 AM,90,Routine - Unscheduled,78762,2018-07-25,2018
78781_20170123,01/23/2017 12:00:00 AM,89,Routine - Unscheduled,78781,2017-01-23,2017
78781_20180611,06/11/2018 12:00:00 AM,90,Routine - Unscheduled,78781,2018-06-11,2018
78781_20190625,06/25/2019 12:00:00 AM,88,Routine - Unscheduled,78781,2019-06-25,2019
78781_20190702,07/02/2019 12:00:00 AM,-1,Reinspection/Followup,78781,2019-07-02,2019
78781_20190722,07/22/2019 12:00:00 AM,-1,Reinspection/Followup,78781,2019-07-22,2019
78781_20190801,08/01/2019 12:00:00 AM,-1,Reinspection/Followup,78781,2019-08-01,2019
78934_20170331,03/31/2017 12:00:00 AM,92,Routine - Unscheduled,78934,2017-03-31,2017
78934_20180723,07/23/2018 12:00:00 AM,-1,Complaint,78934,2018-07-23,2018
78965_20170626,06/26/2017 12:00:00 AM,81,Routine - Unscheduled,78965,2017-06-26,2017
78965_20170705,07/05/2017 12:00:00 AM,-1,Reinspection/Followup,78965,2017-07-05,2017
78965_20170711,07/11/2017 12:00:00 AM,-1,Reinspection/Followup,78965,2017-07-11,2017
78965_20170712,07/12/2017 12:00:00 AM,-1,Non-inspection site visit,78965,2017-07-12,2017
78965_20190429,04/29/2019 12:00:00 AM,84,Routine - Unscheduled,78965,2019-04-29,2019
78996_20161228,12/28/2016 12:00:00 AM,96,Routine - Unscheduled,78996,2016-12-28,2016
78996_20170808,08/08/2017 12:00:00 AM,98,Routine - Unscheduled,78996,2017-08-08,2017
78996_20180705,07/05/2018 12:00:00 AM,98,Routine - Unscheduled,78996,2018-07-05,2018
78996_20190719,07/19/2019 12:00:00 AM,96,Routine - Unscheduled,78996,2019-07-19,2019
78996_20190726,07/26/2019 12:00:00 AM,-1,Reinspection/Followup,78996,2019-07-26,2019
79025_20161011,10/11/2016 12:00:00 AM,96,Routine - Unscheduled,79025,2016-10-11,2016
79025_20170928,09/28/2017 12:00:00 AM,92,Routine - Unscheduled,79025,2017-09-28,2017
79025_20180503,05/03/2018 12:00:00 AM,88,Routine - Unscheduled,79025,2018-05-03,2018
79025_20180511,05/11/2018 12:00:00 AM,-1,Reinspection/Followup,79025,2018-05-11,2018
79025_20190506,05/06/2019 12:00:00 AM,89,Routine - Unscheduled,79025,2019-05-06,2019
79052_20170223,02/23/2017 12:00:00 AM,79,Routine - Unscheduled,79052,2017-02-23,2017
79052_20170302,03/02/2017 12:00:00 AM,-1,Reinspection/Followup,79052,2017-03-02,2017
79052_20181105,11/05/2018 12:00:00 AM,88,Routine - Unscheduled,79052,2018-11-05,2018
79052_20190426,04/26/2019 12:00:00 AM,86,Routine - Unscheduled,79052,2019-04-26,2019
79052_20190503,05/03/2019 12:00:00 AM,-1,Reinspection/Followup,79052,2019-05-03,2019
79117_20180817,08/17/2018 12:00:00 AM,77,Routine - Unscheduled,79117,2018-08-17,2018
79117_20180822,08/22/2018 12:00:00 AM,77,Routine - Unscheduled,79117,2018-08-22,2018
79267_20190313,03/13/2019 12:00:00 AM,98,Routine - Unscheduled,79267,2019-03-13,2019
79329_20170901,09/01/2017 12:00:00 AM,96,Routine - Unscheduled,79329,2017-09-01,2017
79329_20171017,10/17/2017 12:00:00 AM,-1,Reinspection/Followup,79329,2017-10-17,2017
79329_20180702,07/02/2018 12:00:00 AM,98,Routine - Unscheduled,79329,2018-07-02,2018
79329_20190918,09/18/2019 12:00:00 AM,98,Routine - Unscheduled,79329,2019-09-18,2019
79407_20161227,12/27/2016 12:00:00 AM,100,Routine - Unscheduled,79407,2016-12-27,2016
79407_20170808,08/08/2017 12:00:00 AM,100,Routine - Unscheduled,79407,2017-08-08,2017
79407_20180619,06/19/2018 12:00:00 AM,100,Routine - Unscheduled,79407,2018-06-19,2018
79407_20190807,08/07/2019 12:00:00 AM,100,Routine - Unscheduled,79407,2019-08-07,2019
79410_20171019,10/19/2017 12:00:00 AM,90,Routine - Unscheduled,79410,2017-10-19,2017
79410_20171030,10/30/2017 12:00:00 AM,-1,Reinspection/Followup,79410,2017-10-30,2017
79410_20171107,11/07/2017 12:00:00 AM,-1,Reinspection/Followup,79410,2017-11-07,2017
79410_20180712,07/12/2018 12:00:00 AM,89,Routine - Unscheduled,79410,2018-07-12,2018
79410_20180720,07/20/2018 12:00:00 AM,-1,Reinspection/Followup,79410,2018-07-20,2018
79410_20190221,02/21/2019 12:00:00 AM,90,Routine - Unscheduled,79410,2019-02-21,2019
79564_20161220,12/20/2016 12:00:00 AM,93,Routine - Unscheduled,79564,2016-12-20,2016
79564_20170828,08/28/2017 12:00:00 AM,94,Routine - Unscheduled,79564,2017-08-28,2017
79564_20180627,06/27/2018 12:00:00 AM,96,Routine - Unscheduled,79564,2018-06-27,2018
79753_20161014,10/14/2016 12:00:00 AM,94,Routine - Unscheduled,79753,2016-10-14,2016
79753_20180409,04/09/2018 12:00:00 AM,96,Routine - Unscheduled,79753,2018-04-09,2018
79753_20180416,04/16/2018 12:00:00 AM,-1,Reinspection/Followup,79753,2018-04-16,2018
79753_20190104,01/04/2019 12:00:00 AM,96,Routine - Unscheduled,79753,2019-01-04,2019
79756_20161214,12/14/2016 12:00:00 AM,94,Routine - Unscheduled,79756,2016-12-14,2016
79756_20171012,10/12/2017 12:00:00 AM,87,Routine - Unscheduled,79756,2017-10-12,2017
79756_20171013,10/13/2017 12:00:00 AM,-1,Reinspection/Followup,79756,2017-10-13,2017
79756_20180327,03/27/2018 12:00:00 AM,87,Routine - Unscheduled,79756,2018-03-27,2018
79756_20180328,03/28/2018 12:00:00 AM,-1,Reinspection/Followup,79756,2018-03-28,2018
79756_20180928,09/28/2018 12:00:00 AM,85,Routine - Unscheduled,79756,2018-09-28,2018
79783_20180208,02/08/2018 12:00:00 AM,100,Routine - Unscheduled,79783,2018-02-08,2018
79783_20190625,06/25/2019 12:00:00 AM,100,Routine - Unscheduled,79783,2019-06-25,2019
79821_20170612,06/12/2017 12:00:00 AM,75,Routine - Unscheduled,79821,2017-06-12,2017
